#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        3272    -5.55933    -5.54306 0.000958678
        3273    -5.57554    -5.54307 0.000958437
        3274     -5.5832    -5.54308 0.000958222
        3275    -5.57972    -5.54309 0.000957995
        3276    -5.57052     -5.5431 0.000957739
        3277    -5.56264    -5.54311 0.000957466
        3278    -5.56628    -5.54311   0.0009572
        3279    -5.58301    -5.54313 0.000956985
        3280    -5.60003    -5.54314  0.00095685
        3281    -5.60863    -5.54316 0.000956767
        3282    -5.60533    -5.54318 0.000956663
        3283    -5.59303     -5.5432 0.000956492
        3284    -5.58082    -5.54321 0.000956269
        3285     -5.5732    -5.54322 0.000956022
        3286    -5.57171    -5.54323  0.00095577
        3287    -5.57225    -5.54324  0.00095552
        3288    -5.56901    -5.54324 0.000955262
        3289     -5.5584    -5.54325 0.000954982
        3290    -5.54025    -5.54325 0.000954693
        3291    -5.51831    -5.54324 0.000954433
        3292    -5.50319    -5.54323  0.00095422
        3293    -5.50337    -5.54322 0.000954007
        3294    -5.51455    -5.54321 0.000953757
        3295     -5.5295     -5.5432 0.000953477
        3296     -5.5398     -5.5432 0.000953188
        3297    -5.54184     -5.5432 0.000952899
        3298    -5.53571     -5.5432 0.000952613
        3299    -5.52742    -5.54319 0.000952336
        3300    -5.51957    -5.54319 0.000952074
        3301    -5.51887    -5.54318 0.000951815
        3302    -5.51732    -5.54317 0.000951558
        3303    -5.51361    -5.54316 0.000951312
        3304    -5.51028    -5.54315 0.000951077
        3305    -5.51032    -5.54314 0.000950841
        3306     -5.5164    -5.54313 0.000950588
        3307    -5.52796    -5.54313 0.000950311
        3308    -5.54127    -5.54313 0.000950024
        3309    -5.54836    -5.54313 0.000949738
        3310    -5.54833    -5.54313 0.000949453
        3311    -5.54298    -5.54313 0.000949166
        3312    -5.53406    -5.54313 0.000948883
        3313    -5.52722    -5.54312 0.000948609
        3314    -5.52047    -5.54312 0.000948347
        3315    -5.51525    -5.54311 0.000948099
        3316    -5.50953     -5.5431 0.000947867
        3317    -5.49839    -5.54309 0.000947677
        3318    -5.48343    -5.54307 0.000947562
        3319    -5.47391    -5.54305 0.000947505
        3320    -5.47872    -5.54303 0.000947418
        3321    -5.50152    -5.54302 0.000947215
        3322    -5.53895    -5.54301 0.000946931
        3323     -5.5769    -5.54302 0.000946701
        3324    -5.60272    -5.54304 0.000946586
        3325    -5.61179    -5.54306 0.000946527
        3326    -5.60742    -5.54308  0.00094644
        3327    -5.59531     -5.5431 0.000946286
        3328    -5.57837    -5.54311 0.000946061
        3329     -5.5577    -5.54311 0.000945787
        3330     -5.5331    -5.54311 0.000945508
        3331    -5.50666     -5.5431 0.000945287
        3332    -5.48319    -5.54308 0.000945175
        3333    -5.46673    -5.54306 0.000945169
        3334    -5.46032    -5.54303 0.000945211
        3335    -5.46097    -5.54301 0.000945248
        3336    -5.46855    -5.54299 0.000945228
        3337    -5.48284    -5.54297 0.000945116
        3338    -5.50514    -5.54296 0.000944901
        3339    -5.53334    -5.54295 0.000944623
        3340    -5.56526    -5.54296 0.000944363
        3341     -5.5951    -5.54298  0.00094421
        3342    -5.61889      -5.543   0.0009442
        3343    -5.63368    -5.54303 0.000944307
        3344    -5.63616    -5.54305 0.000944436
        3345    -5.62529    -5.54308 0.000944473
        3346    -5.60593     -5.5431 0.000944378
        3347    -5.57993    -5.54311  0.00094416
        3348    -5.55062    -5.54311  0.00094388
        3349    -5.52345     -5.5431 0.000943617
        3350    -5.49786    -5.54309 0.000943432
        3351     -5.4822    -5.54307 0.000943325
        3352    -5.47763    -5.54305 0.000943246
        3353    -5.48535    -5.54304 0.000943122
        3354    -5.50361    -5.54302 0.000942914
        3355    -5.52882    -5.54302 0.000942642
        3356    -5.55133    -5.54302 0.000942364
        3357    -5.57012    -5.54303 0.000942118
        3358    -5.57852    -5.54304 0.000941897
        3359     -5.5742    -5.54305 0.000941662
        3360    -5.55822    -5.54306 0.000941393
        3361    -5.53287    -5.54305 0.000941118
        3362    -5.50656    -5.54304   0.0009409
        3363      -5.486    -5.54302 0.000940773
        3364    -5.47669      -5.543   0.0009407
        3365    -5.47816    -5.54299 0.000940618
        3366    -5.48624    -5.54297  0.00094049
        3367    -5.49437    -5.54295 0.000940321
        3368    -5.50098    -5.54294 0.000940125
        3369    -5.50577    -5.54293  0.00093991
        3370    -5.51465    -5.54292 0.000939669
        3371    -5.52859    -5.54292   0.0009394
        3372    -5.54684    -5.54292 0.000939122
        3373    -5.56289    -5.54293 0.000938862
        3374    -5.56939    -5.54293 0.000938617
        3375    -5.56459    -5.54294  0.00093836
        3376    -5.55722    -5.54294 0.000938092
        3377    -5.55578    -5.54295 0.000937822
        3378    -5.56277    -5.54295 0.000937563
        3379    -5.57078    -5.54296 0.000937321
        3380    -5.57972    -5.54297 0.000937107
        3381    -5.58977    -5.54299 0.000936932
        3382     -5.5993      -5.543 0.000936803
        3383    -5.60386    -5.54302 0.000936699
        3384    -5.59895    -5.54304 0.000936568
        3385    -5.58653    -5.54305 0.000936379
        3386    -5.56971    -5.54306 0.000936136
        3387    -5.55314    -5.54306 0.000935864
        3388    -5.53457    -5.54306 0.000935591
        3389    -5.52223    -5.54305 0.000935336
        3390    -5.51593    -5.54304 0.000935094
        3391     -5.5233    -5.54304 0.000934836
        3392    -5.53794    -5.54304 0.000934562
        3393    -5.55065    -5.54304 0.000934289
        3394    -5.55769    -5.54304 0.000934024
        3395    -5.55811    -5.54305 0.000933759
        3396    -5.55559    -5.54305 0.000933492
        3397    -5.55194    -5.54305  0.00093322
        3398    -5.55293    -5.54306  0.00093295
        3399    -5.55612    -5.54306 0.000932684
        3400    -5.55809    -5.54307  0.00093242
        3401    -5.55614    -5.54307 0.000932154
        3402     -5.5468    -5.54307  0.00093188
        3403    -5.53273    -5.54307 0.000931611
        3404    -5.51921    -5.54306 0.000931364
        3405    -5.51002    -5.54305 0.000931141
        3406    -5.50453    -5.54304 0.000930936
        3407     -5.5001    -5.54303 0.000930748
        3408    -5.49581    -5.54301 0.000930578
        3409    -5.49417      -5.543 0.000930416
        3410    -5.49614    -5.54298 0.000930244
        3411    -5.49777    -5.54297 0.000930066
        3412    -5.49499    -5.54296   0.0009299
        3413    -5.48582    -5.54294 0.000929778
        3414    -5.47245    -5.54292 0.000929735
        3415    -5.45945     -5.5429 0.000929784
        3416    -5.45314    -5.54287 0.000929883
        3417    -5.46183    -5.54285 0.000929913
        3418    -5.47902    -5.54283 0.000929829
        3419    -5.50054    -5.54281 0.000929639
        3420    -5.51485    -5.54281 0.000929403
        3421    -5.52101     -5.5428 0.000929153
        3422     -5.5181    -5.54279  0.00092891
        3423     -5.5113    -5.54278 0.000928684
        3424    -5.50143    -5.54277 0.000928491
        3425    -5.49569    -5.54276 0.000928322
        3426    -5.49852    -5.54275 0.000928141
        3427    -5.50671    -5.54273 0.000927929
        3428    -5.52024    -5.54273 0.000927682
        3429    -5.53704    -5.54273 0.000927413
        3430    -5.55786    -5.54273 0.000927153
        3431    -5.58341    -5.54274 0.000926959
        3432    -5.61221    -5.54276 0.000926909
        3433    -5.63725    -5.54279 0.000927048
        3434     -5.6581    -5.54282 0.000927386
        3435    -5.66858    -5.54286 0.000927838
        3436    -5.66887     -5.5429 0.000928293
        3437    -5.65933    -5.54293 0.000928641
        3438    -5.64866    -5.54296  0.00092888
        3439    -5.64059    -5.54299 0.000929043
        3440    -5.63507    -5.54302 0.000929159
        3441    -5.62998    -5.54304 0.000929232
        3442    -5.62172    -5.54307 0.000929243
        3443    -5.60586    -5.54308 0.000929152
        3444    -5.58227    -5.54309 0.000928952
        3445    -5.55125     -5.5431 0.000928686
        3446    -5.51702    -5.54309 0.000928447
        3447    -5.48695    -5.54307 0.000928321
        3448    -5.46602    -5.54305  0.00092832
        3449    -5.45872    -5.54303 0.000928373
        3450    -5.46418      -5.543 0.000928385
        3451    -5.48044    -5.54299 0.000928293
        3452    -5.50762    -5.54298 0.000928081
        3453    -5.54005    -5.54297 0.000927812
        3454    -5.57059    -5.54298 0.000927578
        3455    -5.59455      -5.543  0.00092743
        3456    -5.60551    -5.54302 0.000927338
        3457    -5.60646    -5.54303 0.000927251
        3458    -5.59716    -5.54305 0.000927115
        3459    -5.58168    -5.54306 0.000926914
        3460    -5.56153    -5.54307 0.000926662
        3461    -5.54022    -5.54307 0.000926394
        3462    -5.52209    -5.54306 0.000926147
        3463    -5.51166    -5.54305 0.000925924
        3464    -5.50966    -5.54304 0.000925706
        3465    -5.51501    -5.54303 0.000925475
        3466    -5.52259    -5.54303 0.000925226
        3467    -5.53238    -5.54302 0.000924965
        3468    -5.54194    -5.54302 0.000924698
        3469    -5.55102    -5.54303 0.000924434
        3470    -5.55751    -5.54303 0.000924177
        3471    -5.56343    -5.54304  0.00092393
        3472    -5.56991    -5.54304 0.000923696
        3473    -5.57889    -5.54305 0.000923488
        3474    -5.59111    -5.54307 0.000923325
        3475    -5.60402    -5.54308 0.000923226
        3476    -5.61832    -5.54311 0.000923214
        3477    -5.63069    -5.54313 0.000923293
        3478    -5.63816    -5.54316 0.000923431
        3479    -5.63487    -5.54319 0.000923542
        3480    -5.61989    -5.54321  0.00092354
        3481    -5.59866    -5.54322 0.000923412
        3482    -5.57638    -5.54323 0.000923196
        3483    -5.56222    -5.54324 0.000922947
        3484    -5.55548    -5.54324 0.000922688
        3485    -5.55502    -5.54325  0.00092243
        3486     -5.5544    -5.54325 0.000922171
        3487    -5.55048    -5.54325 0.000921909
        3488    -5.54559    -5.54325 0.000921645
        3489    -5.53843    -5.54325 0.000921381
        3490    -5.53374    -5.54325 0.000921121
        3491    -5.53061    -5.54324 0.000920865
        3492    -5.53547    -5.54324 0.000920604
        3493    -5.54865    -5.54324 0.000920341
        3494    -5.56257    -5.54325 0.000920095
        3495     -5.5741    -5.54326 0.000919874
        3496    -5.58202    -5.54327 0.000919677
        3497    -5.58404    -5.54328 0.000919488
        3498    -5.58234    -5.54329 0.000919293
        3499     -5.5822     -5.5433 0.000919098
        3500    -5.58379    -5.54331 0.000918908
        3501     -5.5869    -5.54333  0.00091873
        3502    -5.58554    -5.54334 0.000918547
        3503    -5.57858    -5.54335 0.000918339
        3504    -5.56717    -5.54335 0.000918103
        3505    -5.55718    -5.54336 0.000917849
        3506    -5.55125    -5.54336  0.00091759
        3507    -5.54998    -5.54336  0.00091733
        3508    -5.55013    -5.54336 0.000917071
        3509    -5.54983    -5.54337 0.000916811
        3510    -5.54822    -5.54337 0.000916551
        3511    -5.54958    -5.54337 0.000916292
        3512    -5.55558    -5.54337 0.000916038
        3513    -5.56251    -5.54338 0.000915793
        3514    -5.56646    -5.54339 0.000915556
        3515    -5.56422    -5.54339 0.000915315
        3516     -5.5587     -5.5434 0.000915065
        3517    -5.55362     -5.5434 0.000914809
        3518    -5.55482     -5.5434 0.000914555
        3519    -5.56292    -5.54341 0.000914312
        3520    -5.57314    -5.54342 0.000914091
        3521    -5.57961    -5.54343 0.000913889
        3522    -5.58206    -5.54344 0.000913696
        3523    -5.58463    -5.54345 0.000913511
        3524    -5.59137    -5.54346 0.000913353
        3525    -5.60228    -5.54348 0.000913246
        3526    -5.61168     -5.5435 0.000913192
        3527     -5.6137    -5.54352  0.00091315
        3528    -5.60605    -5.54354 0.000913063
        3529     -5.5908    -5.54355 0.000912903
        3530     -5.5723    -5.54356 0.000912681
        3531    -5.55023    -5.54356 0.000912424
        3532    -5.52857    -5.54356 0.000912176
        3533    -5.51398    -5.54355 0.000911956
        3534    -5.51048    -5.54354 0.000911746
        3535    -5.51619    -5.54353 0.000911521
        3536    -5.52447    -5.54352 0.000911279
        3537    -5.52811    -5.54352 0.000911032
        3538    -5.52221    -5.54351 0.000910794
        3539     -5.5092     -5.5435 0.000910588
        3540    -5.49544    -5.54349 0.000910432
        3541    -5.48437    -5.54347 0.000910328
        3542    -5.47739    -5.54346 0.000910262
        3543    -5.48135    -5.54344 0.000910174
        3544    -5.49638    -5.54342 0.000910014
        3545    -5.52108    -5.54342 0.000909779
        3546    -5.54556    -5.54342 0.000909523
        3547    -5.56783    -5.54343 0.000909293
        3548     -5.5851    -5.54344 0.000909112
        3549    -5.59648    -5.54345 0.000908979
        3550    -5.60163    -5.54347 0.000908871
        3551    -5.60499    -5.54349  0.00090878
        3552    -5.60873     -5.5435 0.000908709
        3553    -5.61117    -5.54352 0.000908653
        3554    -5.61176    -5.54354   0.0009086
