#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        3304     -0.0951    -1.69559   0.0237062
        3305  -0.0904334     -1.6951    0.023704
        3306   -0.133341    -1.69463   0.0237015
        3307    -0.19241    -1.69418   0.0236987
        3308   -0.224589    -1.69373   0.0236957
        3309   -0.291504    -1.69331   0.0236923
        3310   -0.340008     -1.6929   0.0236887
        3311   -0.382777     -1.6925   0.0236849
        3312   -0.402168    -1.69211   0.0236809
        3313   -0.365958    -1.69171   0.0236771
        3314   -0.359174    -1.69131   0.0236734
        3315   -0.367319    -1.69091   0.0236696
        3316   -0.225442    -1.69047   0.0236666
        3317    -0.20904    -1.69002   0.0236637
        3318   -0.195863    -1.68957   0.0236609
        3319   -0.251626    -1.68914   0.0236577
        3320   -0.266028    -1.68871   0.0236545
        3321   -0.322418     -1.6883   0.0236509
        3322   -0.293925    -1.68788   0.0236475
        3323   -0.341667    -1.68747   0.0236439
        3324   -0.413504    -1.68709   0.0236399
        3325   -0.384142     -1.6867    0.023636
        3326    -0.32427    -1.68629   0.0236324
        3327   -0.398033     -1.6859   0.0236285
        3328   -0.267836    -1.68548   0.0236253
        3329   -0.300379    -1.68506   0.0236218
        3330   -0.323087    -1.68465   0.0236183
        3331   -0.371777    -1.68426   0.0236145
        3332   -0.491296     -1.6839   0.0236101
        3333   -0.509614    -1.68355   0.0236056
        3334    -0.52182     -1.6832   0.0236011
        3335   -0.523867    -1.68285   0.0235966
        3336   -0.541974    -1.68251    0.023592
        3337   -0.526041    -1.68216   0.0235875
        3338   -0.568607    -1.68183   0.0235828
        3339   -0.477042    -1.68147   0.0235785
        3340   -0.571428    -1.68114   0.0235738
        3341   -0.513057    -1.68079   0.0235693
        3342   -0.507257    -1.68043   0.0235649
        3343    -0.47935    -1.68008   0.0235606
        3344    -0.44983    -1.67971   0.0235564
        3345   -0.381744    -1.67932   0.0235525
        3346   -0.331566    -1.67892   0.0235489
        3347   -0.398101    -1.67853    0.023545
        3348   -0.412872    -1.67816    0.023541
        3349   -0.491579     -1.6778   0.0235367
        3350   -0.546661    -1.67746    0.023532
        3351   -0.509431    -1.67712   0.0235276
        3352   -0.493683    -1.67676   0.0235232
        3353   -0.416046    -1.67639   0.0235192
        3354   -0.383148      -1.676   0.0235154
        3355   -0.404354    -1.67562   0.0235114
        3356   -0.437031    -1.67525   0.0235073
        3357   -0.454896    -1.67489   0.0235031
        3358   -0.446284    -1.67452    0.023499
        3359   -0.448033    -1.67416   0.0234948
        3360   -0.385093    -1.67377   0.0234909
        3361   -0.376779    -1.67339   0.0234871
        3362    -0.32107    -1.67299   0.0234836
        3363   -0.211333    -1.67255   0.0234806
        3364   -0.239952    -1.67213   0.0234775
        3365   -0.413306    -1.67175   0.0234735
        3366   -0.371462    -1.67137   0.0234697
        3367   -0.344792    -1.67097   0.0234661
        3368   -0.358446    -1.67058   0.0234623
        3369   -0.320906    -1.67018   0.0234588
        3370   -0.335386    -1.66978   0.0234552
        3371   -0.209001    -1.66935   0.0234522
        3372   -0.205195    -1.66892   0.0234493
        3373    -0.24773     -1.6685   0.0234461
        3374    -0.33529     -1.6681   0.0234425
        3375   -0.376217    -1.66772   0.0234387
        3376   -0.418579    -1.66735   0.0234346
        3377   -0.434453    -1.66698   0.0234305
        3378   -0.462292    -1.66663   0.0234263
        3379   -0.417333    -1.66626   0.0234223
        3380   -0.418523    -1.66589   0.0234183
        3381   -0.366482     -1.6655   0.0234145
        3382   -0.407096    -1.66513   0.0234105
        3383   -0.365902    -1.66475   0.0234068
        3384   -0.453062    -1.66439   0.0234026
        3385   -0.468178    -1.66404   0.0233983
        3386   -0.528227     -1.6637   0.0233938
        3387   -0.638308     -1.6634   0.0233889
        3388   -0.658719     -1.6631   0.0233839
        3389   -0.674252    -1.66281   0.0233788
        3390   -0.670687    -1.66252   0.0233737
        3391   -0.767144    -1.66225   0.0233683
        3392   -0.846779    -1.66201   0.0233627
        3393   -0.916881    -1.66179   0.0233568
        3394   -0.889632    -1.66156    0.023351
        3395   -0.886735    -1.66134   0.0233453
        3396   -0.857236     -1.6611   0.0233396
        3397   -0.802687    -1.66085   0.0233341
        3398   -0.806327     -1.6606   0.0233286
        3399   -0.649994     -1.6603   0.0233236
        3400   -0.649735       -1.66   0.0233187
        3401   -0.754456    -1.65973   0.0233133
        3402   -0.643764    -1.65944   0.0233084
        3403   -0.672854    -1.65915   0.0233033
        3404   -0.612457    -1.65884   0.0232985
        3405   -0.689084    -1.65855   0.0232934
        3406   -0.675159    -1.65827   0.0232884
        3407   -0.793438    -1.65801   0.0232829
        3408   -0.834865    -1.65777   0.0232773
        3409   -0.854747    -1.65753   0.0232717
        3410   -0.872312     -1.6573    0.023266
        3411   -0.863068    -1.65707   0.0232604
        3412   -0.807922    -1.65682   0.0232549
        3413   -0.759221    -1.65656   0.0232495
        3414   -0.741881    -1.65629   0.0232443
        3415   -0.672937      -1.656   0.0232393
        3416    -0.70012    -1.65572   0.0232341
        3417   -0.758996    -1.65546   0.0232288
        3418    -0.83694    -1.65522   0.0232233
        3419   -0.791184    -1.65497   0.0232178
        3420   -0.794757    -1.65472   0.0232124
        3421   -0.743545    -1.65445   0.0232072
        3422     -0.7361    -1.65418   0.0232019
        3423   -0.696995     -1.6539   0.0231968
        3424    -0.70065    -1.65362   0.0231917
        3425   -0.724296    -1.65335   0.0231865
        3426   -0.748667    -1.65309   0.0231813
        3427   -0.610001    -1.65278   0.0231765
        3428   -0.634355    -1.65249   0.0231717
        3429   -0.667027     -1.6522   0.0231667
        3430   -0.620451     -1.6519   0.0231619
        3431   -0.686457    -1.65162   0.0231568
        3432   -0.786044    -1.65137   0.0231515
        3433   -0.710524    -1.65109   0.0231463
        3434   -0.686431    -1.65081   0.0231413
        3435   -0.540044    -1.65049   0.0231368
        3436   -0.505795    -1.65015   0.0231325
        3437   -0.472852    -1.64981   0.0231283
        3438   -0.592593     -1.6495   0.0231236
        3439   -0.721085    -1.64923   0.0231185
        3440   -0.718287    -1.64896   0.0231133
        3441   -0.757229     -1.6487   0.0231081
        3442    -0.85429    -1.64847   0.0231025
        3443   -0.904386    -1.64826   0.0230968
        3444   -0.793179    -1.64801   0.0230914
        3445   -0.782715    -1.64776   0.0230861
        3446   -0.736482    -1.64749   0.0230809
        3447   -0.637553     -1.6472   0.0230761
        3448    -0.49563    -1.64687   0.0230718
        3449    -0.52098    -1.64654   0.0230674
        3450   -0.587346    -1.64623   0.0230628
        3451   -0.540821    -1.64591   0.0230583
        3452   -0.632346    -1.64562   0.0230535
        3453   -0.542936     -1.6453    0.023049
        3454    -0.49497    -1.64497   0.0230448
        3455   -0.437983    -1.64462   0.0230408
        3456    -0.44628    -1.64427   0.0230367
        3457   -0.389524    -1.64391   0.0230329
        3458   -0.332807    -1.64353   0.0230294
        3459   -0.360005    -1.64316   0.0230257
        3460   -0.396156     -1.6428   0.0230219
        3461   -0.334074    -1.64242   0.0230183
        3462   -0.258865    -1.64202   0.0230151
        3463   -0.277718    -1.64163   0.0230119
        3464    -0.25041    -1.64122   0.0230087
        3465   -0.272353    -1.64083   0.0230055
        3466   -0.251779    -1.64043   0.0230023
        3467   -0.183552    -1.64001   0.0229995
        3468   -0.208084     -1.6396   0.0229966
        3469   -0.161912    -1.63917   0.0229939
        3470   -0.150132    -1.63874   0.0229913
        3471  -0.0966241     -1.6383    0.022989
        3472   -0.172877    -1.63787   0.0229862
        3473   -0.132154    -1.63744   0.0229837
        3474   -0.256371    -1.63704   0.0229805
        3475   -0.284783    -1.63665   0.0229772
        3476   -0.329955    -1.63628   0.0229736
        3477   -0.266406    -1.63588   0.0229704
        3478   -0.308688     -1.6355    0.022967
        3479   -0.316259    -1.63512   0.0229635
        3480    -0.27563    -1.63473   0.0229602
        3481   -0.240331    -1.63433   0.0229571
        3482   -0.284385    -1.63394   0.0229538
        3483   -0.359235    -1.63358   0.0229501
        3484    -0.30167     -1.6332   0.0229467
        3485   -0.294056    -1.63281   0.0229434
        3486   -0.300778    -1.63243     0.02294
        3487   -0.394623    -1.63207   0.0229361
        3488   -0.336931     -1.6317   0.0229326
        3489    -0.28154    -1.63132   0.0229293
        3490   -0.258561    -1.63092   0.0229261
        3491   -0.189787    -1.63051   0.0229232
        3492   -0.106459    -1.63007   0.0229208
        3493  -0.0840756    -1.62963   0.0229185
        3494   -0.200706    -1.62922   0.0229156
        3495  -0.0819917    -1.62878   0.0229133
        3496   -0.152774    -1.62836   0.0229107
        3497   -0.175354    -1.62794   0.0229079
        3498     -0.2061    -1.62754   0.0229049
        3499   -0.312185    -1.62716   0.0229015
        3500   -0.344045    -1.62679   0.0228979
        3501   -0.320878    -1.62642   0.0228944
        3502   -0.360593    -1.62606   0.0228907
        3503   -0.394865    -1.62571   0.0228868
        3504   -0.392597    -1.62535    0.022883
        3505   -0.330644    -1.62499   0.0228795
        3506   -0.374475    -1.62463   0.0228757
        3507   -0.302894    -1.62425   0.0228723
        3508   -0.295232    -1.62387   0.0228689
        3509   -0.272139    -1.62349   0.0228656
        3510   -0.232126    -1.62309   0.0228626
        3511   -0.309668    -1.62272   0.0228591
        3512    -0.38113    -1.62236   0.0228553
        3513   -0.455912    -1.62203   0.0228512
        3514   -0.390736    -1.62168   0.0228474
        3515   -0.472694    -1.62135   0.0228433
        3516   -0.456038    -1.62102   0.0228392
        3517   -0.434259    -1.62069   0.0228352
        3518   -0.483903    -1.62036    0.022831
        3519   -0.505794    -1.62005   0.0228267
        3520   -0.413897     -1.6197   0.0228228
        3521   -0.421066    -1.61936   0.0228188
        3522   -0.315899    -1.61899   0.0228153
        3523   -0.380816    -1.61864   0.0228116
        3524   -0.373346    -1.61829   0.0228078
        3525   -0.381705    -1.61794   0.0228041
        3526   -0.350447    -1.61758   0.0228004
        3527   -0.336033    -1.61721   0.0227969
        3528   -0.339206    -1.61685   0.0227933
        3529   -0.329843    -1.61649   0.0227897
        3530   -0.462452    -1.61616   0.0227856
        3531   -0.548473    -1.61586   0.0227812
        3532   -0.474216    -1.61553    0.022777
        3533   -0.498692    -1.61522   0.0227728
        3534   -0.480542     -1.6149   0.0227686
        3535   -0.473155    -1.61457   0.0227644
        3536   -0.473586    -1.61425   0.0227603
        3537   -0.328463    -1.61389   0.0227567
        3538   -0.256357     -1.6135   0.0227536
        3539   -0.202216    -1.61311   0.0227506
        3540   -0.211805    -1.61271   0.0227476
        3541    -0.21507    -1.61232   0.0227446
        3542   -0.221098    -1.61192   0.0227416
        3543    -0.29331    -1.61155   0.0227382
        3544   -0.360541     -1.6112   0.0227346
        3545    -0.35077    -1.61084   0.0227309
        3546   -0.353764    -1.61049   0.0227273
        3547   -0.419495    -1.61015   0.0227233
        3548     -0.3754     -1.6098   0.0227196
        3549   -0.348766    -1.60945    0.022716
        3550   -0.282317    -1.60907   0.0227127
        3551   -0.244631    -1.60869   0.0227095
        3552   -0.369009    -1.60834   0.0227058
        3553   -0.333558    -1.60798   0.0227022
        3554   -0.267322     -1.6076    0.022699
        3555   -0.277144    -1.60723   0.0226957
        3556   -0.220291    -1.60684   0.0226927
        3557   -0.200257    -1.60645   0.0226897
        3558   -0.325168    -1.60608   0.0226862
        3559   -0.322008    -1.60572   0.0226827
        3560    -0.33578    -1.60537   0.0226791
        3561   -0.204918    -1.60497   0.0226762
        3562   -0.382538    -1.60463   0.0226724
        3563   -0.454498    -1.60431   0.0226683
        3564   -0.411098    -1.60397   0.0226645
        3565   -0.458603    -1.60365   0.0226604
        3566   -0.470617    -1.60333   0.0226562
        3567   -0.552187    -1.60304   0.0226518
        3568   -0.489308    -1.60273   0.0226476
        3569   -0.456068    -1.60241   0.0226435
        3570   -0.535392    -1.60211   0.0226392
        3571   -0.586569    -1.60182   0.0226346
        3572   -0.578817    -1.60154   0.0226301
        3573   -0.566598    -1.60125   0.0226256
        3574   -0.533643    -1.60095   0.0226213
        3575   -0.519036    -1.60065    0.022617
        3576   -0.543697    -1.60035   0.0226126
        3577   -0.515774    -1.60005   0.0226083
        3578   -0.491318    -1.59974   0.0226041
        3579   -0.536314    -1.59944   0.0225997
        3580   -0.532184    -1.59914   0.0225954
        3581   -0.500675    -1.59883   0.0225911
        3582   -0.470214    -1.59852    0.022587
        3583   -0.548004    -1.59823   0.0225826
        3584   -0.549944    -1.59793   0.0225782
